p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
3.0250283239362e-28	0.482639134804977	1	1	8.71843413241652e-24	Cluster 1	ENSMODG00000005282
9.37649073952366e-18	0.482517320770156	0.922	0.876	2.70239839603811e-13	Cluster 1	ENSMODG00000005609
3.41335562790806e-09	0.480432741230472	0.99	0.995	9.83763225519382e-05	Cluster 1	ENSMODG00000004140
1.94443859226334e-30	0.479685017584823	0.997	1	5.60406646676218e-26	Cluster 1	ENSMODG00000016608
1.76382695465849e-32	0.479281528483124	0.846	0.674	5.08352566602123e-28	Cluster 1	ENSMODG00000002482
1.75313618327162e-10	0.479057228972539	0.967	0.982	5.05271379380713e-06	Cluster 1	ENSMODG00000008387
1.41322015334036e-23	0.478021598117864	0.995	0.989	4.07304180394225e-19	Cluster 1	ENSMODG00000005197
2.9188673421582e-19	0.475676408080873	0.576	0.383	8.41246756683415e-15	Cluster 1	ENSMODG00000015160
3.01162154819473e-10	0.475301850567996	0.879	0.807	8.67979446405203e-06	Cluster 1	ENSMODG00000008032
7.72658486700804e-19	0.471851512445009	1	0.993	2.22687902452039e-14	Cluster 1	ENSMODG00000010732
6.18703226416403e-27	0.467353408584783	0.944	0.901	1.78316456885472e-22	Cluster 1	ENSMODG00000013522
6.35267822386835e-33	0.466944200096983	0.551	0.19	1.8309053909011e-28	Cluster 1	ENSMODG00000009287
4.62854005271869e-32	0.466725730251434	0.995	1	1.33399152859406e-27	Cluster 1	ENSMODG00000019373
2.6101373333615e-22	0.465196282699606	0.407	0.142	7.52267680848118e-18	Cluster 1	ENSMODG00000020680
4.77072255523891e-40	0.463604590499197	0.856	0.587	1.37496994764541e-35	Cluster 1	ENSMODG00000012217
5.99709918637726e-29	0.461424891990468	0.997	1	1.72842395650579e-24	Cluster 1	ENSMODG00000005920
2.71955236410933e-38	0.461187743440201	0.995	0.977	7.83802186859949e-34	Cluster 1	ENSMODG00000012274
4.78226269077062e-10	0.459908522325517	1	1	1.378295930107e-05	Cluster 1	ENSMODG00000007984
2.78571885668297e-17	0.458972137628794	0.944	0.95	8.02872031684597e-13	Cluster 1	ENSMODG00000006691
9.19488461053082e-14	0.458622853233429	0.995	0.998	2.65005769360109e-09	Cluster 1	ENSMODG00000001216
5.69518327881694e-24	0.457194913817334	0.997	0.995	1.64140877278783e-19	Cluster 1	ENSMODG00000014961
1.07605182589387e-08	0.456961148503712	0.995	0.995	0.000310128896740871	Cluster 1	ENSMODG00000017091
3.14129440341895e-30	0.456053729047627	1	1	9.05352460009376e-26	Cluster 1	ENSMODG00000004277
8.3749321163687e-10	0.455473122888231	0.515	0.365	2.41373918525862e-05	Cluster 1	ENSMODG00000018810
3.6175862597416e-07	0.453866016418386	0.955	0.991	0.0104262453592013	Cluster 1	ENSMODG00000014091
1.64024730788669e-25	0.452600539221518	0.947	0.906	4.72735676606022e-21	Cluster 1	ENSMODG00000010093
7.05122378535134e-22	0.45246043418916	0.927	0.933	2.03223320717611e-17	Cluster 1	ENSMODG00000013437
6.39001639550532e-31	0.452436490366814	0.861	0.784	1.84166662534859e-26	Cluster 1	ENSMODG00000012005
1.63758618430587e-43	0.451614190118686	0.96	0.874	4.71968714178795e-39	Cluster 1	ENSMODG00000018131
1.5121385570053e-22	0.451096068632431	0.939	0.943	4.35813453514497e-18	Cluster 1	ENSMODG00000011629
3.66441091834159e-34	0.450088326534689	0.992	0.982	1.05611987077523e-29	Cluster 1	ENSMODG00000019761
1.57678040416543e-11	0.449708777581467	0.232	0.078	4.5444388028452e-07	Cluster 1	ENSMODG00000024079
1.00604256889196e-08	0.448004917422479	0.987	0.979	0.000289951528780353	Cluster 1	ENSMODG00000007615
2.81119207473053e-21	0.4473847757274	0.902	0.878	8.10213667858086e-17	Cluster 1	ENSMODG00000020235
2.77711558483571e-08	0.446957140700414	0.997	0.998	0.000800392482705501	Cluster 1	ENSMODG00000015637
7.51687879817267e-33	0.445434087808932	0.952	0.892	2.16643963842135e-28	Cluster 1	ENSMODG00000014301
2.25947551992585e-41	0.444041622061482	0.886	0.667	6.51203439597829e-37	Cluster 1	ENSMODG00000023220
1.63710748120781e-42	0.443362499000253	0.985	0.977	4.71830747158904e-38	Cluster 1	ENSMODG00000021054
3.41975570402122e-35	0.442538637794078	0.944	0.897	9.85607791455955e-31	Cluster 1	ENSMODG00000016132
2.79560307693484e-39	0.441685437171764	0.947	0.755	8.05720762803389e-35	Cluster 1	ENSMODG00000005190
1.65741767379029e-26	0.440021273269252	0.838	0.727	4.77684347763099e-22	Cluster 1	ENSMODG00000006654
2.39765987217977e-38	0.439606939014702	0.381	0.03	6.9102955176093e-34	Cluster 1	ENSMODG00000032348
1.40434234789858e-17	0.439571589695234	0.328	0.112	4.04745508087851e-13	Cluster 1	ENSMODG00000013606
4.98933616437688e-25	0.438199330215772	0.982	0.998	1.43797657593506e-20	Cluster 1	ENSMODG00000011213
1.00924178885663e-31	0.437734002909242	1	1	2.9087357596637e-27	Cluster 1	ENSMODG00000013424
1.27302837936933e-14	0.437400681282687	0.939	0.927	3.66899509218034e-10	Cluster 1	ENSMODG00000016376
2.61951535516557e-07	0.435651735151806	0.785	0.782	0.00754970520512268	Cluster 1	ENSMODG00000014127
2.150646804772e-21	0.43560124508291	0.753	0.589	6.19837915603338e-17	Cluster 1	ENSMODG00000002178
6.39630307450504e-38	0.435168553502634	0.997	1	1.8434785091031e-33	Cluster 1	ENSMODG00000025175
4.62851122372256e-35	0.434732967936101	0.997	1	1.33398321978908e-30	Cluster 1	ENSMODG00000025193
3.89256717225453e-35	0.433090573501218	0.952	0.888	1.12187678471548e-30	Cluster 1	ENSMODG00000008061
4.37731991639278e-21	0.432484432535299	0.399	0.135	1.26158737310356e-16	Cluster 1	ENSMODG00000017899
9.52394618869901e-32	0.431582544008144	1	1	2.74489653104494e-27	Cluster 1	ENSMODG00000001343
7.99508797577473e-45	0.431433377201359	1	0.995	2.30426430549804e-40	Cluster 1	ENSMODG00000023336
1.05015160280471e-09	0.430828084026191	0.639	0.548	3.02664193444346e-05	Cluster 1	ENSMODG00000012597
5.55240745722941e-25	0.430195484867078	1	1	1.60025935324809e-20	Cluster 1	ENSMODG00000025120
7.42037331603923e-33	0.429604004180266	0.987	0.989	2.13862579341567e-28	Cluster 1	ENSMODG00000019013
6.87445002548018e-09	0.429366954087439	1	1	0.000198128524184364	Cluster 1	ENSMODG00000016715
1.82226187627531e-32	0.426943053206226	1	1	5.25194095361306e-28	Cluster 1	ENSMODG00000024860
2.32064695467639e-15	0.426601895664675	0.952	0.92	6.68833658807283e-11	Cluster 1	ENSMODG00000012826
1.25440585189376e-24	0.426394414529619	0.346	0.073	3.61532310574301e-20	Cluster 1	ENSMODG00000005630
1.27159854970211e-08	0.425713623960265	0.785	0.697	0.000366487418009646	Cluster 1	ENSMODG00000017925
1.04380527875863e-27	0.424267387205008	0.99	0.972	3.00835119391026e-23	Cluster 1	ENSMODG00000003805
2.65632160679939e-09	0.422731278041033	0.725	0.651	7.65578450295653e-05	Cluster 1	ENSMODG00000018331
6.92690633854266e-19	0.422441700541395	0.952	0.945	1.99640367583138e-14	Cluster 1	ENSMODG00000001657
1.06564796488266e-35	0.42214910508174	1	1	3.07130399958832e-31	Cluster 1	ENSMODG00000000653
1.42201376011303e-22	0.419014285821912	1	1	4.09838585802177e-18	Cluster 1	ENSMODG00000012414
4.61824925017926e-12	0.418845084503165	0.965	0.972	1.33102561639417e-07	Cluster 1	ENSMODG00000013378
7.54834085671182e-19	0.418164516554728	0.846	0.768	2.17550731831291e-14	Cluster 1	ENSMODG00000002252
6.9132246108418e-39	0.417971979252748	0.831	0.589	1.99246046509072e-34	Cluster 1	ENSMODG00000001535
3.00836262094809e-15	0.417356790979491	0.225	0.048	8.67040190983449e-11	Cluster 1	ENSMODG00000010051
2.12084410139061e-32	0.415011926861452	0.985	1	6.11248478461787e-28	Cluster 1	ENSMODG00000011202
7.64682848288721e-19	0.414372785607551	0.99	0.998	2.20389243705292e-14	Cluster 1	ENSMODG00000016949
3.65017507091975e-12	0.414302292428674	0.909	0.894	1.05201695718978e-07	Cluster 1	ENSMODG00000010433
3.74183347569564e-21	0.414128663648733	0.927	0.901	1.07843382603024e-16	Cluster 1	ENSMODG00000004740
7.08682930397897e-30	0.413373962949884	0.987	0.984	2.04249507369978e-25	Cluster 1	ENSMODG00000002603
1.13896385833001e-18	0.412447778044858	0.702	0.482	3.28260773609291e-14	Cluster 1	ENSMODG00000018630
3.81148953835431e-09	0.412234962545069	0.997	1	0.00010985093998491	Cluster 1	ENSMODG00000014491
8.72550613847805e-12	0.411283836621381	0.932	0.972	2.51477812417076e-07	Cluster 1	ENSMODG00000019813
1.01581850741118e-21	0.410673883398167	0.957	0.913	2.92769052020975e-17	Cluster 1	ENSMODG00000006647
5.29081244332014e-08	0.410202218004432	0.657	0.576	0.0015248650542893	Cluster 1	ENSMODG00000021209
5.36938757496152e-24	0.409807748022388	1	1	1.54751119297966e-19	Cluster 1	ENSMODG00000000580
1.40244098710675e-15	0.409111348522636	0.985	0.972	4.04197516894038e-11	Cluster 1	ENSMODG00000009536
9.35406509721752e-43	0.408689943321762	0.995	0.991	2.69593510166906e-38	Cluster 1	ENSMODG00000029734
3.91539246562368e-08	0.408543338168667	0.841	0.803	0.0011284552625174	Cluster 1	ENSMODG00000004232
1.94707346465297e-29	0.408445535635999	0.914	0.771	5.61166043247633e-25	Cluster 1	ENSMODG00000014805
5.95963377714775e-07	0.405743285943049	0.465	0.358	0.0171762605091175	Cluster 1	ENSMODG00000017399
2.60084430121892e-21	0.405614336428635	0.745	0.606	7.49589336054305e-17	Cluster 1	ENSMODG00000008020
1.0608812353599e-33	0.403902150648749	1	1	3.05756580843077e-29	Cluster 1	ENSMODG00000002082
1.60768397181324e-27	0.400818768207621	0.303	0.032	4.63350597516294e-23	Cluster 1	ENSMODG00000017690
2.18802835735703e-37	0.400116879907696	1	1	6.30611652873871e-33	Cluster 1	ENSMODG00000016308
1.75686100758544e-21	0.400011519289872	0.927	0.904	5.063449109962e-17	Cluster 1	ENSMODG00000002665
1.02659377282869e-31	0.399829119637216	1	1	2.95874591266956e-27	Cluster 1	ENSMODG00000017700
5.11178261359443e-08	0.398901489638594	0.803	0.768	0.00147326686706405	Cluster 1	ENSMODG00000009920
8.90247159588502e-33	0.398670302879976	0.97	1	2.56578133865002e-28	Cluster 1	ENSMODG00000013793
2.71679784706159e-28	0.397371596829715	0.697	0.456	7.83008307501621e-24	Cluster 1	ENSMODG00000015636
8.01867497797689e-17	0.3962533302991	0.992	0.991	2.31106231540272e-12	Cluster 1	ENSMODG00000002607
3.4751909548592e-34	0.396167714135446	0.99	0.995	1.00158478509997e-29	Cluster 1	ENSMODG00000006727
6.25944566537374e-24	0.395662975211306	0.308	0.055	1.80403483521737e-19	Cluster 1	ENSMODG00000003746
1.00136845982148e-09	0.394469777113989	0.48	0.356	2.88604403805148e-05	Cluster 1	ENSMODG00000012737
3.52348959394673e-24	0.394244379082071	0.922	0.81	1.01550493587139e-19	Cluster 1	ENSMODG00000015223
2.35552898211094e-34	0.39359900750666	0.965	0.952	6.78887007934194e-30	Cluster 1	ENSMODG00000014227
7.84205649572665e-31	0.392312306467116	0.841	0.603	2.26015910263338e-26	Cluster 1	ENSMODG00000006036
2.34071901622198e-07	0.391235706528194	0.851	0.8	0.00674618627665336	Cluster 1	ENSMODG00000006848
8.29205051972784e-30	0.389983920467773	0.997	0.991	2.38985188029076e-25	Cluster 1	ENSMODG00000027565
2.20324135203115e-15	0.38955742453532	0.369	0.161	6.34996190068897e-11	Cluster 1	ENSMODG00000008492
1.25640453654576e-47	0.388949733642377	0.995	0.959	3.62108351477853e-43	Cluster 1	ENSMODG00000001904
5.64877522468077e-09	0.386630868173865	0.159	0.044	0.000162803350750525	Cluster 1	ENSMODG00000024427
1.63507107768712e-24	0.386540918644979	0.28	0.032	4.71243835300204e-20	Cluster 1	ENSMODG00000009677
3.43287723524816e-42	0.386205215437141	0.982	0.977	9.89389547970872e-38	Cluster 1	ENSMODG00000013566
1.12359486872127e-24	0.385777200809802	0.992	0.995	3.23831277114157e-20	Cluster 1	ENSMODG00000005664
3.53301579795135e-26	0.385204941402781	0.98	0.979	1.01825048312756e-21	Cluster 1	ENSMODG00000024082
6.80629551454654e-44	0.385198292252387	1	0.998	1.96164243024746e-39	Cluster 1	ENSMODG00000000517
9.47997069939945e-16	0.384444025265358	0.52	0.317	2.73222235527392e-11	Cluster 1	ENSMODG00000001620
4.49759264148456e-22	0.384027348601919	1	1	1.29625117520227e-17	Cluster 1	ENSMODG00000017703
2.19203886316932e-20	0.383086955541651	0.997	0.998	6.31767520754029e-16	Cluster 1	ENSMODG00000008970
4.31960719083008e-10	0.381664713732635	0.449	0.287	1.24495398846914e-05	Cluster 1	ENSMODG00000025263
1.42579295359985e-25	0.381240539459424	1	1	4.10927787157013e-21	Cluster 1	ENSMODG00000014168
1.00637866840967e-13	0.380605935313724	0.977	0.97	2.90048396022351e-09	Cluster 1	ENSMODG00000018987
4.6198622709038e-27	0.379323698003596	0.97	0.954	1.33149050509719e-22	Cluster 1	ENSMODG00000014505
1.08983776906971e-10	0.377919188554023	0.798	0.732	3.14102143423581e-06	Cluster 1	ENSMODG00000011505
2.02487384474864e-27	0.377743140701166	0.995	0.995	5.83588890795007e-23	Cluster 1	ENSMODG00000019304
2.33411964835143e-17	0.377455228869893	0.987	0.989	6.72716623851366e-13	Cluster 1	ENSMODG00000007422
1.61072121994914e-14	0.377433570441874	0.876	0.791	4.64225962801542e-10	Cluster 1	ENSMODG00000014468
9.89018927930728e-17	0.377158428713025	0.851	0.755	2.85045145218915e-12	Cluster 1	ENSMODG00000025337
3.3353986189065e-13	0.377122097102082	1	1	9.61295235955042e-09	Cluster 1	ENSMODG00000018944
9.61659141893834e-52	0.376731933482637	0.997	1	2.77159781285222e-47	Cluster 1	ENSMODG00000021142
5.2998495704996e-13	0.376718462243545	0.798	0.704	1.52746964471369e-08	Cluster 1	ENSMODG00000008100
1.05633017907747e-09	0.376475438485877	0.929	0.908	3.04444920911917e-05	Cluster 1	ENSMODG00000019582
1.38187568431377e-39	0.375889732167015	0.982	0.97	3.98270390976072e-35	Cluster 1	ENSMODG00000018598
1.07040114077724e-32	0.37543657096229	0.894	0.821	3.08500312783408e-28	Cluster 1	ENSMODG00000015312
7.99929584144759e-17	0.37539364216131	1	0.998	2.30547705446361e-12	Cluster 1	ENSMODG00000005735
4.17439219405497e-31	0.375199154958921	0.967	0.929	1.20310157424858e-26	Cluster 1	ENSMODG00000013485
3.84690595048259e-18	0.373801092403605	0.391	0.156	1.10871676398859e-13	Cluster 1	ENSMODG00000019242
6.8970098386221e-41	0.373402136203963	1	0.998	1.98778720558928e-36	Cluster 1	ENSMODG00000005392
2.21886526278335e-20	0.372806242384501	1	1	6.39499157386789e-16	Cluster 1	ENSMODG00000014651
2.88756084206971e-27	0.372339162317761	0.909	0.853	8.32223910292912e-23	Cluster 1	ENSMODG00000021308
1.57109195584129e-26	0.372075158583289	1	1	4.52804412593019e-22	Cluster 1	ENSMODG00000014779
6.2561326723831e-19	0.371403274310728	0.944	0.901	1.80307999750753e-14	Cluster 1	ENSMODG00000007328
5.89216138411493e-43	0.371081546189213	1	1	1.69817983251577e-38	Cluster 1	ENSMODG00000009389
2.82788305043802e-12	0.370644426765017	0.982	0.956	8.15024173966742e-08	Cluster 1	ENSMODG00000004402
1.21583865377751e-40	0.370558608334847	0.997	1	3.50416858405216e-36	Cluster 1	ENSMODG00000011284
9.66969649613167e-14	0.370059409348491	1	1	2.78690322715011e-09	Cluster 1	ENSMODG00000006124
3.85564463729424e-29	0.369349100052116	0.977	0.929	1.11123534091457e-24	Cluster 1	ENSMODG00000010632
1.38849441693101e-12	0.369329653654806	0.972	0.977	4.00177975903687e-08	Cluster 1	ENSMODG00000016691
8.40015213254709e-23	0.369289327229434	0.364	0.103	2.4210078461214e-18	Cluster 1	ENSMODG00000002922
1.99612401788042e-06	0.369046063340874	0.46	0.362	0.0575302903193315	Cluster 1	ENSMODG00000008673
6.97810266626314e-10	0.368465367313942	1	1	2.0111589694437e-05	Cluster 1	ENSMODG00000017326
4.76111197673404e-10	0.368377267074803	0.927	0.92	1.37220008281452e-05	Cluster 1	ENSMODG00000018306
7.76800619975015e-38	0.368183553607866	0.722	0.383	2.23881706682999e-33	Cluster 1	ENSMODG00000011470
1.24743700406919e-12	0.368139071915714	0.992	0.993	3.5952381894278e-08	Cluster 1	ENSMODG00000015928
4.53601996202812e-09	0.367086882970256	0.672	0.553	0.000130732631325612	Cluster 1	ENSMODG00000005078
1.96423048336713e-11	0.36670681558578	0.687	0.571	5.6611086761124e-07	Cluster 1	ENSMODG00000005998
1.31407414548075e-37	0.365640435555456	0.429	0.069	3.78729309469008e-33	Cluster 1	ENSMODG00000003063
3.40639128258646e-11	0.365581352426949	0.828	0.784	9.81756031554242e-07	Cluster 1	ENSMODG00000004869
4.65372291043639e-23	0.364827036939256	0.833	0.709	1.34124948001687e-18	Cluster 1	ENSMODG00000018522
2.93759742512924e-23	0.364531697470922	0.702	0.498	8.46644953896499e-19	Cluster 1	ENSMODG00000004835
1.98533464013243e-16	0.364116424033394	0.934	0.901	5.72193296632569e-12	Cluster 1	ENSMODG00000016596
1.63084195827332e-07	0.361909074247885	0.664	0.557	0.00470024960793952	Cluster 1	ENSMODG00000019776
3.95884656274521e-31	0.360691462675613	0.523	0.188	1.1409791678488e-26	Cluster 1	ENSMODG00000015571
7.72074689569446e-18	0.360465610330707	0.442	0.209	2.2251964628081e-13	Cluster 1	ENSMODG00000024016
2.18524875556975e-22	0.359859003885061	0.717	0.514	6.29810543842759e-18	Cluster 1	ENSMODG00000018313
7.74337046183027e-12	0.35935351163086	0.874	0.878	2.2317168008041e-07	Cluster 1	ENSMODG00000017822
6.61973403649319e-26	0.358593898968416	0.992	1	1.9078735466577e-21	Cluster 1	ENSMODG00000020445
2.98245966216347e-46	0.358060013833335	0.836	0.546	8.59574699232133e-42	Cluster 1	ENSMODG00000003502
1.62067394482581e-20	0.357149001144603	0.308	0.073	4.67094437638246e-16	Cluster 1	ENSMODG00000000814
8.71175429985863e-12	0.356474157970263	1	1	2.51081470676226e-07	Cluster 1	ENSMODG00000025312
4.80028286987718e-27	0.35631283637313	0.346	0.064	1.3834895259273e-22	Cluster 1	ENSMODG00000006320
1.05573663058421e-27	0.355675027080845	0.992	0.979	3.04273854300676e-23	Cluster 1	ENSMODG00000011210
1.85051035140706e-17	0.35508289399419	0.194	0.018	5.33335588379029e-13	Cluster 1	ENSMODG00000003709
3.12457805432826e-33	0.354612380162425	0.333	0.023	9.00534641037949e-29	Cluster 1	ENSMODG00000017904
1.30905463551432e-22	0.353730217296052	0.997	1	3.77282636501581e-18	Cluster 1	ENSMODG00000024227
2.50825108600943e-27	0.353702765410034	0.778	0.619	7.22903045498779e-23	Cluster 1	ENSMODG00000009997
7.29722441138957e-20	0.353197176029118	0.987	0.989	2.10313304760659e-15	Cluster 1	ENSMODG00000017305
7.76239816316837e-57	0.353026939601886	0.866	0.548	2.23720077460676e-52	Cluster 1	ENSMODG00000021443
9.44647977148315e-08	0.352876111828382	0.437	0.328	0.00272256993493916	Cluster 1	ENSMODG00000005698
9.07539223590404e-11	0.352511089297679	0.568	0.385	2.6156187963099e-06	Cluster 1	ENSMODG00000025111
3.5223953258345e-17	0.352305721484828	0.97	0.979	1.01518955685876e-12	Cluster 1	ENSMODG00000005748
1.14726807300281e-17	0.351599699806636	0.975	0.966	3.30654131320141e-13	Cluster 1	ENSMODG00000002205
1.31765462542545e-23	0.350841437278243	0.263	0.028	3.7976123959387e-19	Cluster 1	ENSMODG00000007535
1.72494936865461e-21	0.350558690701102	0.957	0.956	4.97147657539944e-17	Cluster 1	ENSMODG00000011717
2.86540800148711e-11	0.350440339124523	0.861	0.839	8.258392401086e-07	Cluster 1	ENSMODG00000024147
3.37173156111799e-29	0.348983177700509	0.886	0.872	9.71766753229817e-25	Cluster 1	ENSMODG00000009333
2.93289008187876e-30	0.347955401649753	0.982	0.979	8.45288250498277e-26	Cluster 1	ENSMODG00000007521
7.26100788421861e-34	0.347375835771962	0.962	0.915	2.09269508231065e-29	Cluster 1	ENSMODG00000013909
1.93577793838915e-24	0.347143352081901	0.975	0.961	5.57910559623137e-20	Cluster 1	ENSMODG00000023834
4.72537908783311e-30	0.346915523978657	0.99	0.993	1.36190150690438e-25	Cluster 1	ENSMODG00000006765
3.5230779141885e-18	0.346421427425369	0.972	0.986	1.01538628564827e-13	Cluster 1	ENSMODG00000000408
2.04759484766431e-25	0.345833503197748	1	1	5.9013731104533e-21	Cluster 1	ENSMODG00000011803
6.48759542628963e-25	0.34511230759284	0.268	0.023	1.86978987781094e-20	Cluster 1	ENSMODG00000030234
6.35815382618022e-42	0.34509982850208	0.997	0.986	1.8324835142434e-37	Cluster 1	ENSMODG00000008149
7.18316310013376e-43	0.34489997249158	0.785	0.479	2.07025943708955e-38	Cluster 1	ENSMODG00000016636
4.24563165058628e-34	0.344721244169115	0.318	0.011	1.22363349801547e-29	Cluster 1	ENSMODG00000014679
8.7786317349193e-28	0.344608268856805	0.967	0.998	2.53008945232109e-23	Cluster 1	ENSMODG00000000861
1.48473718293147e-14	0.344496166706814	0.995	0.995	4.27916103492678e-10	Cluster 1	ENSMODG00000003518
6.34113766027149e-13	0.344338123701938	0.831	0.787	1.82757928506685e-08	Cluster 1	ENSMODG00000011917
8.42755050673299e-13	0.342353374381417	0.646	0.47	2.42890433154552e-08	Cluster 1	ENSMODG00000014725
2.68458542676973e-23	0.342194378216123	0.997	0.993	7.73724365849304e-19	Cluster 1	ENSMODG00000006129
4.64168307925293e-24	0.340947162946637	0.212	0	1.33777948027149e-19	Cluster 1	ENSMODG00000031925
1.85958914073567e-16	0.340306377658761	0.965	0.982	5.35952186251427e-12	Cluster 1	ENSMODG00000007804
2.23064756873828e-50	0.338239274566657	1	1	6.4289493578606e-46	Cluster 1	ENSMODG00000007897
9.05176831044868e-33	0.337691463899122	0.601	0.257	2.60881014475441e-28	Cluster 1	ENSMODG00000024001
